Customer_ID,Age,Income,Owns_Home,Previous_Purchase,Will_Buy
9836,26,68,1,0,1
9837,27,88,1,0,1
9838,26,84,1,1,1
9839,59,96,0,0,1
9840,22,27,1,0,0
9841,36,73,0,0,0
9842,21,38,1,0,0
9843,34,47,0,0,0
9844,48,29,0,1,0
9845,41,68,1,1,1
9846,23,69,0,0,0
9847,25,117,1,0,1
9848,57,93,0,0,1
9849,45,37,0,1,0
9850,30,29,0,1,0
9851,45,104,1,0,1
9852,36,85,1,1,1
9853,43,28,1,0,0
9854,47,57,0,1,1
9855,54,26,0,0,0
9856,50,22,0,1,0
9857,32,45,0,1,0
9858,54,26,0,0,0
9859,35,59,0,0,0
9860,34,108,0,1,1
9861,37,118,1,1,1
9862,56,65,0,0,0
9863,46,46,0,1,0
9864,54,118,0,0,1
9865,54,90,0,0,1
9866,47,57,0,0,0
9867,58,39,1,0,0
9868,57,106,1,1,1
9869,28,112,0,1,1
9870,31,72,1,0,1
9871,34,73,0,0,0
9872,40,105,1,0,1
9873,54,40,1,0,0
9874,52,88,0,0,1
9875,38,59,1,0,0
9876,42,72,1,0,1
9877,32,66,0,0,0
9878,20,73,0,1,1
9879,48,93,0,1,1
9880,43,52,1,0,0
9881,35,84,0,1,1
9882,44,119,1,0,1
9883,42,99,1,0,1
9884,47,102,0,1,1
9885,35,88,1,1,1
9886,57,42,0,1,1
9887,30,73,0,0,0
9888,22,22,0,1,0
9889,34,65,0,1,1
9890,20,69,0,1,1
9891,26,37,0,1,0
9892,20,22,0,1,0
9893,51,22,0,0,0
9894,28,33,0,0,0
9895,48,27,0,1,0
9896,45,51,0,1,1
9897,42,113,1,0,1
9898,48,38,1,0,0
9899,57,25,0,1,0
9900,52,92,1,1,1
9901,26,67,1,0,1
9902,31,113,0,1,1
9903,50,75,1,0,1
9904,51,89,1,0,1
9905,39,80,1,0,1
9906,36,67,1,0,1
9907,55,50,0,0,0
9908,22,61,0,1,1
9909,20,104,0,1,1
9910,46,59,0,1,1
9911,59,74,0,0,1
9912,52,98,1,1,1
9913,39,40,1,0,0
9914,33,62,0,1,1
9915,55,97,0,1,1
9916,24,77,1,0,1
9917,42,57,0,0,0
9918,34,95,1,1,1
9919,25,34,0,1,0
9920,52,80,1,0,1
9921,38,56,1,0,0
9922,32,30,1,0,0
9923,48,113,1,1,1
9924,25,118,1,1,1
9925,34,54,0,0,0
9926,35,61,1,1,1
9927,43,61,0,0,0
9928,42,71,1,0,1
9929,29,47,0,0,0
9930,36,29,0,0,0
9931,49,94,0,0,1
9932,29,21,1,0,0
9933,38,21,0,1,0
9934,48,100,1,0,1
9935,21,82,1,0,1
9936,55,96,0,1,1
9937,38,57,1,0,0
9938,26,85,1,1,1
9939,45,76,0,1,1
9940,34,71,1,0,1
9941,57,109,1,1,1
9942,22,46,0,0,0
9943,57,72,1,0,1
9944,35,58,1,0,0
9945,21,56,0,0,0
9946,50,116,1,1,1
9947,47,76,0,1,1
9948,26,101,1,1,1
9949,49,48,0,1,1
9950,26,87,1,0,1
9951,55,113,0,0,1
9952,48,57,1,1,1
9953,43,100,1,0,1
9954,58,67,1,1,1
9955,23,32,0,0,0
9956,48,103,0,0,1
9957,24,76,0,1,1
9958,48,119,0,0,1
9959,49,24,1,0,0
9960,48,46,1,0,0
9961,45,106,1,1,1
9962,38,30,1,1,0
9963,45,54,1,0,0
9964,56,101,0,1,1
9965,46,72,0,1,1
9966,49,86,1,1,1
9967,49,50,0,0,0
9968,22,34,1,0,0
9969,26,118,0,1,1
9970,28,25,0,0,0
9971,32,112,0,1,1
9972,34,110,1,1,1
9973,24,111,1,1,1
9974,48,22,1,1,0
9975,54,42,0,0,0
9976,46,109,1,0,1
9977,46,46,0,0,0
9978,27,25,1,0,0
9979,51,52,0,1,1
9980,39,97,1,0,1
9981,29,22,0,0,0
9982,32,38,0,0,0
9983,48,38,0,0,0
9984,54,46,0,1,1
9985,27,69,0,1,1
9986,48,56,0,1,1
9987,50,77,0,0,1
9988,49,61,1,1,1
9989,41,67,1,1,1
9990,40,70,1,1,1
9991,31,85,1,0,1
9992,30,64,1,0,0
9993,21,33,0,1,0
9994,21,68,0,0,0
9995,53,75,1,1,1
9996,22,47,1,0,0
9997,35,77,0,0,0
9998,23,29,0,0,0
9999,42,57,1,1,1
10000,39,47,1,1,1
10001,44,32,0,0,0
10002,49,111,1,0,1
10003,37,36,1,1,1
10004,30,88,0,1,1
10005,48,66,1,1,1
10006,36,88,1,0,1
10007,45,38,1,0,0
10008,42,117,1,0,1
10009,39,58,1,0,0
10010,21,83,1,0,1
10011,43,114,1,1,1
10012,50,44,0,1,0
10013,46,70,1,0,1
10014,21,84,1,1,1
10015,33,105,1,1,1
10016,23,57,1,1,1
10017,32,112,1,0,1
10018,55,85,0,1,1
10019,54,113,1,0,1
10020,27,36,1,1,0
10021,21,55,0,1,0
10022,25,71,0,1,1
10023,50,33,1,0,0
10024,29,36,0,1,0
10025,40,47,1,1,1
10026,29,25,1,0,0
10027,42,28,0,0,0
10028,22,30,0,0,0
10029,51,91,1,1,1
10030,39,66,1,0,1
10031,29,71,1,0,1
10032,48,42,1,1,1
10033,53,89,1,0,1
10034,56,104,0,0,1
10035,39,100,0,0,1
10036,27,58,1,0,0
10037,26,94,0,1,1
10038,25,24,0,1,0
10039,30,114,1,0,1
10040,37,99,0,1,1
10041,48,95,1,1,1
10042,44,49,1,0,0
10043,40,44,1,0,0
10044,22,95,0,0,1
10045,37,86,0,0,1
10046,43,100,0,1,1
10047,57,72,1,0,1
10048,29,87,0,0,1
10049,46,89,1,0,1
10050,31,69,1,0,1
10051,26,34,0,1,0
10052,36,51,0,0,0
10053,20,104,0,0,1
10054,45,75,1,0,1
10055,34,75,0,0,0
10056,52,85,1,0,1
10057,56,86,0,1,1
10058,50,44,1,1,1
10059,54,46,0,0,0
10060,20,110,1,0,1
10061,27,106,0,0,1
10062,31,28,1,0,0
10063,38,80,0,0,0
10064,44,55,0,0,0
10065,51,30,0,0,0
10066,31,58,1,1,1
10067,32,26,1,0,0
10068,47,32,1,1,1
10069,20,90,0,0,1
10070,25,66,0,1,1
10071,27,96,1,1,1
10072,23,25,1,0,0
10073,24,23,0,0,0
10074,44,62,1,0,1
10075,41,44,1,0,0
10076,47,103,1,1,1
10077,58,92,1,0,1
10078,42,44,1,1,1
10079,23,92,1,1,1
10080,23,60,1,1,1
10081,40,102,1,0,1
10082,56,31,0,0,0
10083,21,54,1,1,1
10084,26,87,0,0,1
10085,35,75,0,1,1
10086,36,102,1,0,1
10087,39,69,0,0,0
10088,42,63,0,1,1
10089,53,25,0,0,0
10090,30,50,1,1,1
10091,53,115,1,0,1
10092,52,92,0,1,1
10093,45,67,1,0,1
10094,21,109,1,1,1
10095,42,25,0,0,0
10096,41,56,0,0,0
10097,53,117,1,0,1
10098,34,40,1,0,0
10099,29,110,1,1,1
10100,34,71,0,0,0
10101,48,102,0,0,1
10102,42,110,1,0,1
10103,36,86,1,1,1
10104,28,108,0,1,1
10105,55,53,1,0,1
10106,28,70,1,0,1
10107,35,40,0,1,0
10108,55,94,1,1,1
10109,52,46,1,0,0
10110,50,47,1,1,1
10111,25,23,1,0,0
10112,29,60,0,0,0
10113,35,72,1,0,1
10114,23,67,0,1,1
10115,41,109,0,1,1
10116,32,104,0,1,1
10117,35,58,0,1,1
10118,48,87,1,1,1
10119,25,68,1,0,1
10120,45,83,0,1,1
10121,30,74,0,1,1
10122,43,87,1,1,1
10123,48,69,0,0,0
10124,22,42,1,0,0
10125,29,75,0,1,1
10126,20,28,1,0,0
10127,45,43,1,1,1
10128,31,48,1,0,0
10129,33,26,0,1,0
10130,44,37,0,0,0
10131,27,85,0,1,1
10132,23,47,1,0,0
10133,47,62,0,0,0
10134,26,60,0,1,1
10135,29,82,1,1,1
10136,55,48,0,1,1
10137,21,64,1,1,1
10138,45,36,0,1,0
10139,33,114,0,1,1
10140,35,36,1,1,1
10141,36,50,0,1,0
10142,41,106,0,1,1
10143,23,29,1,0,0
10144,38,89,0,1,1
10145,21,46,1,0,0
10146,58,94,1,0,1
10147,28,39,0,0,0
10148,38,65,1,1,1
10149,35,88,1,0,1
10150,44,51,1,1,1
10151,37,88,1,0,1
10152,42,81,0,1,1
10153,40,105,0,1,1
10154,30,84,1,0,1
10155,58,39,1,1,1
10156,23,70,0,0,0
10157,44,98,1,0,1
10158,51,94,0,1,1
10159,49,51,0,0,0
10160,45,78,0,1,1
10161,55,74,0,1,1
10162,53,111,1,1,1
10163,28,47,0,0,0
10164,31,36,1,0,0
10165,21,53,1,1,1
10166,57,79,0,0,1
10167,24,78,1,1,1
10168,24,79,0,0,0
10169,41,107,1,1,1
10170,24,85,1,1,1
10171,23,79,1,1,1
10172,28,110,0,0,1
10173,48,28,0,0,0
10174,41,71,0,0,0
10175,46,102,0,1,1
10176,29,55,0,1,0
10177,35,76,0,0,0
10178,29,112,1,0,1
10179,25,30,0,0,0
10180,24,51,1,1,1
10181,25,110,0,1,1
10182,44,71,1,1,1
10183,23,58,0,0,0
10184,59,107,0,1,1
10185,51,110,1,1,1
10186,54,83,1,0,1
10187,29,46,1,0,0
10188,53,59,0,1,1
10189,55,115,0,1,1
10190,25,105,0,0,1
10191,35,68,0,0,0
10192,38,115,1,0,1
10193,53,67,1,0,1
10194,44,118,0,1,1
10195,50,84,1,0,1
10196,36,53,1,0,0
10197,49,20,0,1,0
10198,58,61,0,0,0
10199,50,79,1,0,1
10200,38,118,1,1,1
10201,54,112,0,1,1
10202,48,37,1,0,0
10203,20,89,0,0,0
10204,23,25,1,1,0
10205,47,110,1,1,1
10206,37,58,0,1,1
10207,45,74,0,0,0
10208,59,38,0,1,0
10209,38,57,1,0,0
10210,25,22,0,1,0
10211,20,39,1,1,0
10212,27,85,0,1,1
10213,52,90,0,1,1
10214,40,24,1,1,0
10215,43,44,0,0,0
10216,44,72,0,1,1
10217,38,96,0,0,1
10218,48,31,0,0,0
10219,29,88,1,1,1
10220,31,31,0,1,0
10221,52,101,0,0,1
10222,26,86,1,1,1
10223,36,73,1,1,1
10224,29,23,1,1,0
10225,50,38,1,1,1
10226,25,104,0,1,1
10227,36,108,1,1,1
10228,56,86,1,1,1
10229,37,26,0,1,0
10230,45,28,1,1,1
10231,35,23,0,1,0
10232,27,74,1,0,1
10233,43,42,0,0,0
10234,32,94,1,0,1
10235,48,102,1,1,1
10236,51,84,0,0,1
10237,43,23,1,0,0
10238,35,28,0,1,0
10239,30,61,1,1,1
10240,51,90,1,0,1
10241,25,45,0,1,0
10242,54,40,0,1,0
10243,52,29,0,0,0
10244,37,29,1,1,0
10245,56,81,0,0,1
10246,32,84,1,0,1
10247,29,119,0,1,1
10248,56,86,0,0,1
10249,45,118,0,1,1
10250,36,31,0,0,0
10251,20,110,1,0,1
10252,44,100,1,1,1
10253,53,38,1,1,1
10254,58,93,1,0,1
10255,29,62,0,1,1
10256,39,109,0,0,1
10257,26,27,0,0,0
10258,35,71,0,0,0
10259,56,21,0,1,0
10260,48,95,1,0,1
10261,31,58,0,1,1
10262,36,73,1,0,1
10263,39,59,1,0,0
10264,45,114,0,0,1
10265,38,48,1,0,0
10266,31,91,0,1,1
10267,40,34,1,1,1
10268,53,45,1,1,1
10269,26,67,0,1,1
10270,54,119,1,0,1
10271,34,60,0,0,0
10272,20,87,1,0,1
10273,45,52,1,0,0
10274,54,31,0,0,0
10275,44,69,0,1,1
10276,34,94,0,0,1
10277,41,113,1,1,1
10278,25,72,0,0,0
10279,34,109,1,1,1
10280,43,69,0,1,1
10281,40,49,0,0,0
10282,26,119,0,0,1
10283,48,116,0,1,1
10284,51,50,1,0,0
10285,51,21,0,0,0
10286,24,98,1,0,1
10287,23,85,1,0,1
10288,41,72,1,1,1
10289,37,95,0,1,1
10290,54,101,0,1,1
10291,36,91,1,1,1
10292,43,86,0,0,1
10293,21,118,1,0,1
10294,32,75,1,0,1
10295,34,52,0,1,0
10296,24,50,1,1,1
10297,22,87,0,1,1
10298,56,42,1,1,1
10299,56,64,0,1,1
10300,56,54,1,1,1
10301,22,84,1,1,1
10302,54,22,0,0,0
10303,42,29,1,0,0
10304,47,113,1,0,1
10305,49,47,1,1,1
10306,37,99,1,0,1
10307,55,23,1,1,1
10308,52,76,1,1,1
10309,45,87,0,1,1
10310,59,42,0,0,0
10311,36,42,1,0,0
10312,59,69,1,1,1
10313,26,98,0,1,1
10314,27,96,1,1,1
10315,50,20,1,0,0
10316,31,43,1,1,1
10317,50,63,1,1,1
10318,38,84,0,1,1
10319,29,64,1,1,1
10320,58,96,1,0,1
10321,31,57,0,1,1
10322,39,100,1,1,1
10323,56,75,0,1,1
10324,26,70,1,1,1
10325,33,49,0,1,0
10326,30,103,0,1,1
10327,26,24,0,0,0
10328,48,88,1,1,1
10329,29,56,0,1,1
10330,48,99,0,0,1
10331,28,40,0,1,0
10332,55,117,1,0,1
10333,29,89,0,0,1
10334,38,89,0,0,1
10335,50,93,0,0,1
10336,36,114,1,0,1
10337,28,25,1,1,0
10338,52,86,0,1,1
10339,53,63,0,0,0
10340,43,74,1,0,1
10341,28,71,1,1,1
10342,26,108,0,1,1
10343,35,103,0,1,1
10344,38,118,0,1,1
10345,58,84,0,0,1
10346,25,71,1,1,1
10347,30,50,1,1,1
10348,31,97,1,0,1
10349,32,86,1,1,1
10350,31,99,1,0,1
10351,40,97,0,0,1
10352,29,86,0,1,1
10353,39,25,0,0,0
10354,55,28,1,1,1
10355,47,116,1,1,1
10356,43,31,1,0,0
10357,24,85,0,1,1
10358,56,83,1,1,1
10359,31,62,0,0,0
10360,54,79,0,1,1
10361,59,86,0,0,1
10362,21,96,1,1,1
10363,58,50,0,0,0
10364,28,92,1,1,1
10365,41,59,1,0,0
10366,24,91,0,1,1
10367,31,41,1,1,1
10368,20,109,1,0,1
10369,41,99,1,0,1
10370,57,115,1,1,1
10371,38,54,1,0,0
10372,35,119,0,0,1
10373,50,84,1,0,1
10374,22,90,1,0,1
10375,42,69,0,0,0
10376,37,59,0,1,1
10377,45,94,1,0,1
10378,32,30,1,0,0
10379,37,96,1,0,1
10380,22,60,0,0,0
10381,42,23,0,1,0
10382,22,108,1,1,1
10383,44,22,0,1,0
10384,46,93,0,0,1
10385,46,88,0,0,1
10386,58,95,0,0,1
10387,44,53,0,1,1
10388,43,95,1,0,1
10389,27,72,1,0,1
10390,28,57,1,1,1
10391,56,98,1,0,1
10392,49,104,1,0,1
10393,38,23,0,1,0
10394,35,94,0,0,1
10395,43,93,0,1,1
10396,40,90,1,1,1
10397,55,92,0,1,1
10398,59,37,1,1,1
10399,58,66,0,0,0
10400,25,46,1,0,0
10401,24,47,1,0,0
10402,33,76,0,1,1
10403,23,115,0,1,1
10404,27,93,0,1,1
10405,43,117,1,1,1
10406,30,24,1,1,0
10407,36,39,1,1,1
10408,40,74,1,0,1
10409,45,113,0,1,1
10410,46,52,1,0,0
10411,35,83,1,1,1
10412,45,38,1,0,0
10413,52,21,1,1,0
10414,50,101,1,1,1
10415,25,97,0,0,1
10416,27,88,0,1,1
10417,26,80,0,0,0
10418,53,77,0,1,1
10419,33,37,0,0,0
10420,35,64,1,1,1
10421,28,98,1,1,1
10422,29,42,1,0,0
10423,36,69,1,1,1
10424,31,23,0,0,0
10425,25,117,0,0,1
10426,38,43,0,1,0
10427,48,31,0,1,0
10428,25,48,1,0,0
10429,44,25,0,0,0
10430,43,43,0,0,0
10431,44,105,0,1,1
10432,35,36,0,1,0
10433,35,76,1,0,1
10434,25,51,1,0,0
10435,56,108,0,0,1
10436,40,72,0,0,0
10437,23,45,0,0,0
10438,53,110,1,1,1
10439,47,90,1,0,1
10440,57,54,1,0,1
10441,47,117,1,0,1
10442,36,46,0,1,0
10443,33,27,1,1,0
10444,26,54,1,0,0
10445,41,37,1,0,0
10446,20,42,1,0,0
10447,48,113,1,1,1
10448,50,35,1,1,1
10449,49,50,0,1,1
10450,34,80,0,0,0
10451,37,53,0,0,0
10452,54,20,1,1,0
10453,49,92,1,0,1
10454,53,119,1,0,1
10455,30,87,0,0,1
10456,46,64,0,0,0
10457,43,77,0,1,1
10458,54,39,1,1,1
10459,58,100,1,1,1
10460,27,63,1,1,1
10461,37,29,0,1,0
10462,32,65,1,1,1
10463,43,96,1,1,1
10464,42,76,0,0,0
10465,31,57,1,1,1
10466,49,35,0,1,0
10467,50,58,1,1,1
10468,47,116,0,1,1
10469,41,46,0,1,0
10470,47,99,0,0,1
10471,32,98,1,1,1
10472,44,99,1,0,1
10473,26,25,1,0,0
10474,25,48,0,1,0
10475,43,59,0,1,1
10476,38,36,0,0,0
10477,38,59,0,1,1
10478,55,90,0,0,1
10479,28,117,0,1,1
10480,55,74,0,1,1
10481,57,119,1,1,1
10482,59,45,1,1,1
10483,48,45,0,1,0
10484,43,30,0,0,0
10485,24,44,1,0,0
10486,45,119,0,0,1
10487,33,61,1,0,0
10488,58,67,0,0,0
10489,48,21,1,1,0
10490,25,111,0,0,1
10491,26,20,0,1,0
10492,56,25,1,1,1
10493,37,59,1,1,1
10494,42,55,0,1,1
10495,57,20,1,1,0
10496,20,34,1,1,0
10497,23,84,0,1,1
10498,54,102,0,0,1
10499,42,44,1,1,1
10500,46,97,1,1,1
10501,45,105,1,1,1
10502,27,106,1,1,1
10503,35,81,0,1,1
10504,22,90,1,1,1
10505,51,53,1,0,0
10506,24,30,0,1,0
10507,39,99,0,1,1
10508,33,57,0,1,1
10509,51,28,0,1,0
10510,45,23,0,0,0
10511,25,64,0,0,0
10512,55,75,0,1,1
10513,59,54,0,0,0
10514,24,42,1,1,1
10515,32,43,1,1,1
10516,51,23,1,1,0
10517,35,113,0,0,1
10518,20,59,1,0,0
10519,32,115,0,0,1
10520,30,71,1,1,1
10521,27,117,0,1,1
10522,44,79,1,1,1
10523,59,53,0,1,1
10524,51,50,0,1,1
10525,43,50,1,1,1
10526,47,51,1,0,0
10527,33,55,1,0,0
10528,22,105,0,1,1
10529,55,38,0,0,0
10530,46,64,1,0,1
10531,39,54,1,0,0
10532,34,57,1,1,1
10533,46,61,1,0,1
10534,47,79,0,0,1
10535,44,34,0,1,0
10536,52,75,1,1,1
10537,33,79,1,1,1
10538,27,27,0,0,0
10539,33,115,0,1,1
10540,20,119,1,0,1
10541,35,113,1,0,1
10542,37,42,0,1,0
10543,26,90,0,0,1
10544,34,41,1,0,0
10545,43,55,0,0,0
10546,32,58,0,0,0
10547,28,111,1,1,1
10548,34,95,1,0,1
10549,54,86,0,1,1
10550,43,57,1,1,1
10551,52,63,1,0,1
10552,35,55,1,0,0
10553,27,40,1,0,0
10554,48,41,0,0,0
10555,42,42,0,0,0
10556,50,26,0,1,0
10557,59,26,1,1,1
10558,33,40,1,1,1
10559,49,63,0,1,1
10560,58,97,0,0,1
10561,46,61,1,0,1
10562,35,26,1,0,0
10563,25,88,0,0,1
10564,52,38,0,1,0
10565,37,108,0,0,1
10566,35,31,1,1,0
10567,31,28,0,0,0
10568,39,20,0,1,0
10569,59,71,0,0,1
10570,48,62,0,0,0
10571,49,112,1,1,1
10572,45,102,0,0,1
10573,41,34,0,1,0
10574,52,119,0,1,1
10575,58,101,0,0,1
10576,48,82,1,1,1
10577,41,41,1,0,0
10578,32,41,1,1,1
10579,28,113,0,1,1
10580,43,90,1,1,1
10581,34,80,0,0,0
10582,55,81,0,0,1
10583,32,25,0,0,0
10584,46,32,1,1,1
10585,56,75,0,0,1
10586,26,97,1,1,1
10587,27,85,0,0,0
10588,56,99,0,0,1
10589,33,58,1,1,1
10590,31,52,0,1,0
10591,55,20,0,1,0
10592,59,113,1,1,1
10593,36,94,0,1,1
10594,59,33,1,0,0
10595,48,56,1,0,1
10596,46,56,1,0,0
10597,20,118,0,0,1
10598,53,33,0,1,0
10599,23,41,0,1,0
10600,43,50,1,1,1
10601,40,101,0,1,1
10602,52,93,1,0,1
10603,26,43,1,0,0
10604,20,43,1,0,0
10605,22,51,1,1,1
10606,34,73,1,0,1
10607,50,53,0,1,1
10608,35,93,0,0,1
10609,29,65,0,1,1
10610,48,97,0,1,1
10611,25,106,1,1,1
10612,48,51,1,1,1
10613,36,79,1,0,1
10614,41,66,0,0,0
10615,43,95,0,0,1
10616,36,60,1,1,1
10617,40,107,1,0,1
10618,30,53,1,1,1
10619,26,66,0,0,0
10620,58,39,1,0,0
10621,24,112,0,0,1
10622,40,35,0,1,0
10623,37,69,1,1,1
10624,54,28,0,1,0
10625,39,69,0,1,1
10626,34,71,0,0,0
10627,24,22,0,0,0
10628,32,93,1,1,1
10629,31,59,1,0,0
10630,40,20,1,0,0
10631,56,74,0,0,1
10632,25,26,0,0,0
10633,26,114,0,1,1
10634,45,32,0,1,0
10635,27,75,1,1,1
10636,28,41,0,0,0
10637,46,35,0,1,0
10638,23,41,1,1,1
10639,40,25,1,0,0
10640,50,20,0,1,0
10641,40,21,0,1,0
10642,59,110,0,1,1
10643,44,95,0,0,1
10644,58,89,1,0,1
10645,34,85,0,0,1
10646,54,56,0,1,1
10647,56,93,1,0,1
10648,47,36,0,0,0
10649,33,36,1,1,1
10650,23,25,0,1,0
10651,39,20,1,0,0
10652,53,103,1,1,1
10653,31,37,1,1,1
10654,52,28,0,0,0
10655,43,51,1,0,0
10656,39,36,1,0,0
10657,24,38,0,1,0
10658,57,68,0,0,0
10659,49,32,1,1,1
10660,43,20,0,0,0
10661,59,57,0,0,0
10662,26,57,1,1,1
10663,55,55,0,1,1
10664,57,93,0,1,1
10665,35,118,1,0,1
10666,34,45,1,1,1
10667,42,67,1,1,1
10668,31,116,0,1,1
10669,48,59,0,0,0
10670,34,91,1,0,1
10671,48,74,1,0,1
10672,40,39,0,1,0
10673,34,21,0,0,0
10674,33,58,0,1,1
10675,35,111,1,1,1
10676,34,112,0,1,1
10677,23,108,0,1,1
10678,46,109,1,0,1
10679,42,91,1,0,1
10680,48,113,0,0,1
10681,28,80,1,0,1
10682,26,77,0,0,0
10683,23,76,1,0,1
10684,24,84,0,1,1
10685,24,47,0,1,0
10686,30,113,1,0,1
10687,47,32,0,1,0
10688,35,68,0,1,1
10689,49,40,1,0,0
10690,23,80,0,0,0
10691,21,104,1,1,1
10692,22,59,0,1,1
10693,40,30,0,0,0
10694,25,110,0,0,1
10695,37,88,0,1,1
10696,24,32,1,0,0
10697,28,95,0,0,1
10698,39,59,1,1,1
10699,47,52,1,0,0
10700,45,77,0,1,1
10701,37,113,0,1,1
10702,38,86,1,0,1
10703,22,67,0,1,1
10704,28,106,0,0,1
10705,55,114,0,1,1
10706,50,25,1,0,0
10707,36,94,1,0,1
10708,42,56,0,0,0
10709,53,58,0,0,0
10710,24,66,1,1,1
10711,34,56,1,1,1
10712,22,58,0,0,0
10713,38,25,0,0,0
10714,47,37,1,1,1
10715,22,84,1,0,1
10716,57,101,0,0,1
10717,23,71,0,0,0
10718,43,30,0,1,0
10719,50,25,0,1,0
10720,30,88,0,0,1
10721,56,43,0,0,0
10722,20,85,1,1,1
10723,28,54,0,0,0
10724,36,117,0,1,1
10725,20,21,1,1,0
10726,22,31,0,0,0
10727,45,21,1,1,0
10728,50,69,1,0,1
10729,45,54,1,0,0
10730,42,112,0,1,1
10731,49,116,0,1,1
10732,29,24,0,0,0
10733,27,78,1,0,1
10734,44,52,0,1,1
10735,41,73,1,1,1
10736,34,96,1,1,1
10737,29,50,1,1,1
10738,39,119,0,1,1
10739,42,38,1,0,0
10740,20,44,0,1,0
10741,21,82,0,0,0
10742,38,54,1,1,1
10743,33,72,0,0,0
10744,27,56,1,0,0
10745,57,116,0,1,1
10746,31,62,1,1,1
10747,45,22,1,0,0
10748,46,70,0,1,1
10749,48,66,1,0,1
10750,34,77,1,1,1
10751,20,107,0,0,1
10752,47,22,1,0,0
10753,22,90,1,0,1
10754,37,96,1,0,1
10755,53,76,1,0,1
10756,51,43,1,1,1
10757,48,113,0,1,1
10758,44,88,1,1,1
10759,45,42,0,1,0
10760,58,63,0,0,0
10761,27,73,1,1,1
10762,38,46,0,0,0
10763,41,82,1,0,1
10764,48,37,1,1,1
10765,52,59,1,0,1
10766,57,103,1,0,1
10767,54,89,1,0,1
10768,22,113,1,0,1
10769,38,89,1,0,1
10770,29,36,1,0,0
10771,46,72,0,1,1
10772,34,55,0,0,0
10773,30,83,0,0,0
10774,45,98,1,0,1
10775,43,71,0,1,1
10776,32,100,1,1,1
10777,51,44,0,0,0
10778,56,63,0,0,0
10779,23,113,1,1,1
10780,32,59,0,1,1
10781,28,100,0,1,1
10782,53,88,1,0,1
10783,56,63,0,0,0
10784,26,67,0,1,1
10785,20,76,1,1,1
10786,31,61,1,1,1
10787,40,54,1,1,1
10788,30,30,1,0,0
10789,33,47,0,1,0
10790,53,63,1,0,1
10791,53,39,1,0,0
10792,44,21,1,1,0
10793,23,52,0,1,0
10794,45,55,0,1,1
10795,35,29,1,0,0
10796,29,79,0,1,1
10797,21,64,1,1,1
10798,54,102,0,1,1
10799,38,77,1,1,1
10800,25,44,0,1,0
10801,38,110,0,0,1
10802,27,54,1,0,0
10803,33,106,1,0,1
10804,29,53,1,1,1
10805,22,27,1,1,0
10806,57,85,0,0,1
10807,48,77,0,1,1
10808,34,108,1,0,1
10809,42,28,0,1,0
10810,42,108,0,0,1
10811,37,64,1,0,1
10812,38,112,1,0,1
10813,47,41,1,0,0
10814,45,33,0,1,0
10815,29,71,0,0,0
10816,23,67,1,0,0
10817,21,94,0,1,1
10818,22,70,0,1,1
10819,26,32,0,0,0
10820,35,52,0,0,0
10821,50,22,1,0,0
10822,29,71,1,0,1
10823,38,55,0,0,0
10824,47,70,1,0,1
10825,36,67,0,0,0
10826,47,61,1,0,1
10827,38,51,0,1,1
10828,56,119,0,0,1
10829,42,62,1,1,1
10830,39,119,0,0,1
10831,32,118,1,0,1
10832,32,24,0,0,0
10833,30,31,0,0,0
10834,34,102,1,1,1
10835,36,82,1,0,1
10836,47,46,0,0,0
10837,38,54,1,0,0
10838,23,93,0,1,1
10839,41,47,0,0,0
10840,41,116,0,0,1
10841,56,66,0,1,1
10842,58,66,0,1,1
10843,53,62,1,1,1
10844,52,55,0,1,1
10845,59,118,1,0,1
10846,52,36,1,0,0
10847,31,94,1,0,1
10848,21,55,0,1,0
10849,47,56,0,1,1
10850,29,37,1,1,1
10851,41,50,0,0,0
10852,36,118,1,1,1
10853,45,47,0,1,0
10854,22,84,0,0,0
10855,26,50,0,0,0
10856,27,46,0,0,0
10857,39,59,0,1,1
10858,31,31,0,0,0
10859,54,95,1,1,1
10860,36,110,1,1,1
10861,47,46,1,1,1
10862,29,80,0,1,1
10863,41,100,0,0,1
10864,57,44,1,1,1
10865,52,113,0,0,1
10866,41,29,0,0,0
10867,56,34,1,1,1
10868,32,38,0,0,0
10869,46,87,0,1,1
10870,34,34,0,0,0
10871,41,34,0,0,0
10872,49,116,1,0,1
10873,59,70,0,0,0
10874,56,32,0,0,0
10875,53,100,0,0,1
10876,53,102,0,0,1
10877,54,78,1,0,1
10878,38,32,0,0,0
10879,27,89,1,1,1
10880,58,76,0,1,1
10881,52,73,1,0,1
10882,47,59,0,1,1
10883,56,113,1,0,1
10884,44,119,0,0,1
10885,55,50,0,1,1
10886,36,72,0,1,1
10887,43,32,1,0,0
10888,40,43,0,0,0
10889,21,112,0,1,1
10890,50,75,1,1,1
10891,52,65,1,0,1
10892,49,21,1,0,0
10893,31,73,0,1,1
10894,31,99,1,1,1
10895,43,95,1,1,1
10896,43,47,0,1,0
10897,30,109,1,0,1
10898,32,115,0,0,1
10899,46,80,1,1,1
10900,27,87,0,0,1
10901,29,24,0,0,0
10902,27,36,1,0,0
10903,39,39,1,0,0
10904,27,59,0,0,0
10905,28,112,0,0,1
10906,26,108,0,0,1
10907,33,101,0,0,1
10908,47,41,1,0,0
10909,21,72,1,1,1
